update,time_sec,valid_steps,mean_reward,mean_return,mean_advantage,done_fraction,episodes_finished,mean_episode_return,mean_episode_length,total_env_steps,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,total_loss,num_updates
79.0,1690.8330755233765,512.0,-2.384697198867798,-158.66416931152344,-0.1668863296508789,0.001953125,1.0,-536.2350463867188,123.0,1503744.0,0.17381420138602455,116.70943196614583,3.6173484086990357,0.6860462680459023,0.4748046875,58.492356872558595,979.0
80.0,1708.1966545581818,512.0,-3.4533355236053467,-225.4776611328125,-5.6084747314453125,0.00390625,2.0,-786.7701416015625,220.5,1505280.0,-0.0014598632541795572,77.48878580729166,3.606004548072815,0.5200849622488022,0.41966145833333335,38.70687268575033,980.0,-851.008349609375,348.8798927587793,265.4,0.0,1.0,0.0,0.0
81.0,1767.639591217041,512.0,-3.8353118896484375,-228.0085906982422,-3.188746690750122,0.005859375,3.0,-551.2448120117188,131.33333333333334,1506816.0,0.01144602163694799,24.990620040893553,3.6043322245279947,0.39249738256136574,0.3740234375,12.470712788899739,981.0
82.0,1813.8766884803772,512.0,-3.747177839279175,-222.12242126464844,-3.205322504043579,0.005859375,3.0,-621.0613403320312,163.66666666666666,1508352.0,0.032212945073843,25.598360315958658,3.6066500027974446,0.6978606343269348,0.4244140625,12.79532658259074,982.0
83.0,1860.2816841602325,512.0,-3.802856206893921,-228.4817657470703,-2.696626663208008,0.005859375,3.0,-584.9532674153646,146.66666666666666,1509888.0,0.047124337886149684,14.764568360646566,3.6097933133443196,0.7014128605524699,0.4471354166666667,7.393310594558716,983.0
84.0,1907.0148930549622,512.0,-3.468125104904175,-219.4484405517578,-4.148652076721191,0.00390625,2.0,-529.195068359375,127.0,1511424.0,0.0025308226390431325,54.51297276814778,3.608853586514791,0.6668961584568024,0.40110677083333335,27.222928682963055,984.0
85.0,1953.9680712223053,512.0,-3.7994461059570312,-221.56837463378906,-3.753070116043091,0.005859375,3.0,-568.1909383138021,139.66666666666666,1512960.0,0.004061650267491738,74.62200965881348,3.6066492636998495,0.4632874886194865,0.3494791666666667,37.2789997736613,985.0
86.0,2000.2299010753632,512.0,-2.866260528564453,-157.99085998535156,-0.7159354090690613,0.00390625,2.0,-408.7394714355469,85.5,1514496.0,-0.0050274790885547795,134.9344502766927,3.603733436266581,0.23995181520779926,0.2884114583333333,67.42616055806478,986.0
87.0,2048.1930561065674,512.0,-3.715635299682617,-230.18853759765625,-8.543228149414062,0.00390625,2.0,-633.0162048339844,157.0,1516032.0,0.011930121419330439,144.51595230102538,3.600326903661092,0.6056314865748088,0.4188151041666667,72.23390261332194,987.0
88.0,2095.112222671509,512.0,-2.6425416469573975,-167.56393432617188,5.074742794036865,0.00390625,2.0,-453.2946014404297,103.0,1517568.0,-0.012397567291433613,82.15402552286784,3.5945281902949016,0.3056743830442429,0.22897135416666667,41.028669865926105,988.0
